id,num_pax_000_014_mins_before_sdt,num_pax_015_029_mins_before_sdt,num_pax_030_044_mins_before_sdt,num_pax_045_059_mins_before_sdt,num_pax_060_074_mins_before_sdt,num_pax_075_089_mins_before_sdt,num_pax_090_104_mins_before_sdt,num_pax_105_119_mins_before_sdt,num_pax_120_134_mins_before_sdt,num_pax_135_149_mins_before_sdt,num_pax_150_164_mins_before_sdt,num_pax_165_179_mins_before_sdt,num_pax_180_194_mins_before_sdt,num_pax_195_209_mins_before_sdt,num_pax_210_224_mins_before_sdt,num_pax_225_239_mins_before_sdt,num_pax_240plus_mins_before_sdt
1737,0.27,0.33,2.07,9.07,15.39,20.8,21.99,20.07,13.32,7.37,5.46,3.59,2.12,1.14,0.56,0.35,0.93
1738,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
1739,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
1734,0.06,0.17,1.9,8.51,13.9,19.77,21.82,20.19,13.58,8.3,5.76,3.78,2.2,1.26,0.62,0.36,1.36
1735,0.06,0.17,1.9,8.51,13.9,19.77,21.82,20.19,13.58,8.3,5.76,3.78,2.2,1.26,0.62,0.36,1.36
1736,0.06,0.17,1.81,8.47,14.47,20.47,21.92,18.86,13.21,7.83,5.56,3.59,1.99,1.24,0.53,0.28,1.23
1729,0.05,0.16,2.14,8.76,14.81,19.26,19.26,16.79,13.04,7.66,5.12,3.76,1.76,1.28,0.61,0.25,1.91
1730,0.05,0.16,2.04,8.68,14.61,18.83,19.13,16.52,12.9,7.62,5.31,4.03,2.09,1.47,0.65,0.32,2.39
1731,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
1732,0.05,0.16,1.9,8.2,13.99,18.49,18.69,16.4,12.76,7.6,5.28,3.86,2.06,1.47,0.66,0.32,2.29
1733,0.05,0.16,1.9,8.2,13.99,18.49,18.69,16.4,12.76,7.6,5.28,3.86,2.06,1.47,0.66,0.32,2.29
1723,0.05,0.16,2.05,8.63,14.9,19.22,19.24,16.76,13.07,7.74,5.2,3.86,1.78,1.28,0.61,0.27,1.99
1724,0.05,0.16,2.05,8.63,14.9,19.22,19.24,16.76,13.07,7.74,5.2,3.86,1.78,1.28,0.61,0.27,1.99
1725,0.05,0.16,1.92,8.38,14.41,18.82,18.61,16.29,12.77,7.56,5.17,3.72,2.03,1.45,0.61,0.3,2.02
1726,0.05,0.16,2.17,8.65,15.08,19.33,19.14,16.93,13.09,7.7,5.21,3.77,2.07,1.42,0.59,0.34,2.1
1727,0.05,0.16,2.12,8.39,14.47,19.18,19.45,17.02,13.34,7.78,5.47,4.11,2.13,1.54,0.67,0.36,2.45
1728,0.05,0.16,2.05,8.63,14.9,19.22,19.24,16.76,13.07,7.74,5.2,3.86,1.78,1.28,0.61,0.27,1.99
1748,0.24,0.27,2.41,7.2,15.58,20.23,20.15,16.69,13.54,8.42,5.76,4.1,2.35,1.43,0.82,0.51,1.22
1749,0.24,0.27,2.42,7.26,15.78,20.24,20.08,16.7,13.52,8.4,5.77,4.11,2.34,1.43,0.82,0.5,1.17
1750,0.24,0.27,2.42,7.26,15.78,20.24,20.08,16.7,13.52,8.4,5.77,4.11,2.34,1.43,0.82,0.5,1.17
1751,0.22,0.26,2.53,7.37,16.04,20.66,20.09,17.01,13.96,8.28,5.78,3.85,2.21,1.48,0.74,0.54,0.99
1752,0.22,0.26,2.53,7.37,16.04,20.66,20.09,17.01,13.96,8.28,5.78,3.85,2.21,1.48,0.74,0.54,0.99
1743,0.29,0.38,2.49,7.39,15.7,20.1,19.75,16.57,13.42,8.08,5.67,3.82,2.25,1.45,0.73,0.49,0.97
1744,0.29,0.38,2.49,7.34,15.57,19.96,19.7,16.5,13.41,8.01,5.58,3.84,2.2,1.48,0.73,0.5,1.04
1745,0.29,0.38,2.55,7.45,15.7,20.09,19.46,16.5,13.17,7.94,5.56,3.83,2.17,1.49,0.74,0.49,0.97
1746,0.22,0.26,2.51,7.32,15.75,20.48,19.72,16.92,13.74,8.11,5.68,3.86,2.21,1.48,0.74,0.53,1.0
1747,0.29,0.38,2.49,7.39,15.7,20.1,19.75,16.57,13.42,8.08,5.67,3.82,2.25,1.45,0.73,0.49,0.97
1740,0.29,0.38,2.51,7.4,15.6,20.16,19.66,16.5,13.17,8.01,5.54,3.83,2.18,1.47,0.75,0.52,1.03
1741,0.22,0.26,2.49,7.28,15.61,20.4,19.79,17.01,13.94,8.2,5.74,3.87,2.21,1.48,0.74,0.55,1.02
1742,0.29,0.38,2.51,7.4,15.6,20.16,19.66,16.5,13.17,8.01,5.54,3.83,2.18,1.47,0.75,0.52,1.03
1771,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
1772,0.02,0.17,2.33,7.81,15.78,21.09,20.83,18.03,13.65,9.0,6.87,4.54,3.64,2.24,1.15,0.63,1.34
1769,0.02,0.15,2.17,7.45,15.11,20.15,20.64,17.56,14.06,9.25,6.9,4.52,3.68,2.16,1.01,0.54,1.2
1770,0.02,0.15,2.17,7.46,15.21,20.14,20.63,17.49,14.0,9.22,6.9,4.5,3.67,2.15,1.01,0.54,1.2
1763,0.03,0.14,2.15,6.72,14.09,19.98,20.49,18.16,14.39,9.75,7.52,4.5,3.69,2.44,1.46,0.68,1.04
1764,0.03,0.14,2.17,7.17,14.51,19.97,20.46,17.78,14.21,9.46,7.24,4.22,3.32,2.29,1.3,0.6,1.04
1765,0.03,0.14,2.17,7.17,14.51,19.97,20.46,17.78,14.21,9.46,7.24,4.22,3.32,2.29,1.3,0.6,1.04
1766,0.03,0.14,2.15,6.72,14.09,19.98,20.49,18.16,14.39,9.75,7.52,4.5,3.69,2.44,1.46,0.68,1.04
1767,0.04,0.17,2.3,7.17,15.01,19.88,20.37,17.97,13.74,8.95,6.98,4.12,3.25,2.03,1.2,0.58,1.09
1768,0.04,0.17,2.3,7.17,15.01,19.88,20.37,17.97,13.74,8.95,6.98,4.12,3.25,2.03,1.2,0.58,1.09
1753,0.02,0.17,2.26,7.61,15.13,20.71,20.95,18.2,13.56,9.08,6.88,4.54,3.78,2.23,1.13,0.64,1.3
1754,0.02,0.17,2.33,7.81,15.78,21.09,20.83,18.03,13.65,9.0,6.87,4.54,3.64,2.24,1.15,0.63,1.34
1755,0.02,0.14,2.23,7.54,14.99,20.5,20.68,18.08,13.46,8.96,6.77,4.46,3.54,2.23,1.09,0.6,1.23
1756,0.02,0.14,2.23,7.54,14.99,20.5,20.68,18.08,13.46,8.96,6.77,4.46,3.54,2.23,1.09,0.6,1.23
1757,0.02,0.17,2.26,7.61,15.13,20.71,20.95,18.2,13.56,9.08,6.88,4.54,3.78,2.23,1.13,0.64,1.3
1758,0.02,0.17,2.26,7.61,15.13,20.71,20.95,18.2,13.56,9.08,6.88,4.54,3.78,2.23,1.13,0.64,1.3
1759,0.02,0.17,2.26,7.61,15.13,20.71,20.95,18.2,13.56,9.08,6.88,4.54,3.78,2.23,1.13,0.64,1.3
1760,0.02,0.12,2.31,7.68,15.48,20.58,20.9,17.91,13.75,9.16,7.01,4.54,3.64,2.25,1.15,0.63,1.35
1761,0.02,0.17,2.26,7.61,15.13,20.71,20.95,18.2,13.56,9.08,6.88,4.54,3.78,2.23,1.13,0.64,1.3
1762,0.02,0.17,2.25,7.74,15.33,20.64,20.6,17.97,13.86,9.29,7.04,4.63,3.7,2.3,1.17,0.62,1.22
1784,0.02,0.15,2.15,7.38,15.38,20.32,20.62,18.16,13.56,9.14,7.12,4.51,3.66,2.21,1.1,0.6,1.23
1783,0.22,0.29,2.55,7.53,16.19,20.74,19.79,16.75,13.17,8.03,5.47,3.87,2.3,1.42,0.72,0.47,0.93
1782,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
1778,0.03,0.14,2.1,6.99,14.46,20.54,20.87,18.25,14.29,9.81,7.3,4.38,3.48,2.31,1.31,0.6,1.05
1779,0.04,0.17,2.28,7.18,14.85,20.06,20.4,18.04,13.82,9.08,6.94,4.07,3.24,1.99,1.2,0.57,1.08
1780,0.04,0.17,2.28,7.18,14.85,20.06,20.4,18.04,13.82,9.08,6.94,4.07,3.24,1.99,1.2,0.57,1.08
1781,0.04,0.17,2.28,7.18,14.85,20.06,20.4,18.04,13.82,9.08,6.94,4.07,3.24,1.99,1.2,0.57,1.08
1773,0.04,0.16,2.13,7.3,14.96,20.39,20.65,18.38,13.96,9.41,7.1,4.63,3.73,2.2,1.14,0.64,1.28
1774,0.04,0.19,2.19,7.46,15.23,20.36,20.75,18.46,14.21,9.45,7.18,4.61,3.72,2.2,1.14,0.64,1.28
1775,0.02,0.14,2.23,7.43,15.25,20.58,20.6,17.49,13.69,9.05,6.88,4.41,3.58,2.15,1.05,0.55,1.32
1776,0.02,0.14,2.23,7.43,15.25,20.58,20.6,17.49,13.69,9.05,6.88,4.41,3.58,2.15,1.05,0.55,1.32
1777,0.04,0.14,2.21,7.49,15.3,20.25,20.67,18.37,14.14,9.48,7.2,4.62,3.73,2.2,1.14,0.64,1.28
1797,0.02,0.18,2.21,7.61,15.55,20.81,20.88,18.3,13.87,9.19,6.99,4.41,3.62,2.16,1.09,0.6,1.27
1798,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
1799,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
1800,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
1801,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
1802,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
1803,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
1804,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
1805,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
1806,0.02,0.14,2.26,7.6,15.6,20.7,20.59,17.13,13.62,9.04,6.85,4.4,3.53,2.16,1.06,0.55,1.32
1807,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
1808,0.04,0.17,2.21,7.56,15.36,20.55,20.77,18.61,13.98,9.41,7.14,4.51,3.68,2.19,1.14,0.62,1.28
1796,0.03,0.16,2.24,6.92,14.54,19.72,20.39,17.88,14.09,9.26,7.4,4.25,3.56,2.3,1.33,0.62,1.15
1785,0.04,0.15,2.28,7.54,15.28,20.46,20.71,18.35,14.11,9.38,7.23,4.69,3.79,2.22,1.19,0.67,1.34
1786,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
1787,0.02,0.14,2.21,7.34,15.12,20.46,20.91,18.02,13.72,9.09,7.05,4.62,3.73,2.2,1.14,0.65,1.34
1788,0.02,0.14,2.21,7.34,15.12,20.46,20.91,18.02,13.72,9.09,7.05,4.62,3.73,2.2,1.14,0.65,1.34
1789,0.02,0.14,2.21,7.34,15.12,20.46,20.91,18.02,13.72,9.09,7.05,4.62,3.73,2.2,1.14,0.65,1.34
1790,0.04,0.15,2.28,7.54,15.28,20.46,20.71,18.35,14.11,9.38,7.23,4.69,3.79,2.22,1.19,0.67,1.34
1791,0.04,0.18,2.25,7.52,15.35,20.55,20.69,18.05,14.13,9.39,7.24,4.68,3.79,2.22,1.19,0.67,1.34
1792,0.04,0.18,2.25,7.52,15.35,20.55,20.69,18.05,14.13,9.39,7.24,4.68,3.79,2.22,1.19,0.67,1.34
1793,0.04,0.15,2.28,7.54,15.28,20.46,20.71,18.35,14.11,9.38,7.23,4.69,3.79,2.22,1.19,0.67,1.34
1794,0.02,0.14,2.26,7.36,15.07,20.5,20.99,18.44,13.74,9.07,7.04,4.63,3.73,2.2,1.14,0.65,1.34
1795,0.02,0.14,2.21,7.34,15.12,20.46,20.91,18.02,13.72,9.09,7.05,4.62,3.73,2.2,1.14,0.65,1.34
1822,0.04,0.18,2.19,7.47,15.05,19.9,21.14,18.36,13.89,9.34,7.28,4.73,4.02,2.21,1.18,0.68,1.3
1823,0.04,0.15,2.25,7.45,15.22,20.27,20.79,17.77,13.9,9.25,7.11,4.68,3.79,2.23,1.19,0.67,1.35
1824,0.04,0.18,2.19,7.47,15.05,19.9,21.14,18.36,13.89,9.34,7.28,4.73,4.02,2.21,1.18,0.68,1.3
1820,0.02,0.12,2.14,7.38,14.8,19.9,20.2,17.02,13.94,8.92,6.47,4.36,3.53,2.1,1.07,0.55,1.26
1821,0.02,0.13,2.1,7.44,14.96,20.09,20.61,17.96,14.29,9.65,7.01,4.62,3.78,2.3,1.11,0.54,1.26
1815,0.03,0.17,2.2,7.0,14.36,20.32,20.61,18.07,14.17,9.65,7.3,4.26,3.44,2.29,1.3,0.6,1.05
1816,0.04,0.16,2.28,7.24,14.56,20.03,20.47,18.1,13.99,9.2,6.9,4.04,3.22,1.99,1.2,0.57,1.09
1817,0.03,0.17,2.24,6.94,14.51,20.39,20.75,18.21,14.38,9.78,7.41,4.4,3.64,2.38,1.43,0.66,1.0
1818,0.04,0.16,2.28,7.24,14.56,20.03,20.47,18.1,13.99,9.2,6.9,4.04,3.22,1.99,1.2,0.57,1.09
1819,0.03,0.17,2.2,7.0,14.36,20.32,20.61,18.07,14.17,9.65,7.3,4.26,3.44,2.29,1.3,0.6,1.05
1809,0.04,0.16,2.29,7.51,15.41,20.41,20.7,18.18,13.92,9.22,7.12,4.69,3.8,2.22,1.19,0.67,1.34
1810,0.04,0.15,2.25,7.45,15.22,20.27,20.79,17.77,13.9,9.25,7.11,4.68,3.79,2.23,1.19,0.67,1.35
1811,0.04,0.18,2.19,7.47,15.05,19.9,21.14,18.36,13.89,9.34,7.28,4.73,4.02,2.21,1.18,0.68,1.3
1812,0.02,0.14,2.24,7.42,15.19,20.38,20.48,17.12,13.79,9.09,6.92,4.45,3.63,2.17,1.06,0.55,1.34
1813,0.04,0.18,2.19,7.47,15.05,19.9,21.14,18.36,13.89,9.34,7.28,4.73,4.02,2.21,1.18,0.68,1.3
1814,0.04,0.16,2.29,7.51,15.41,20.41,20.7,18.18,13.92,9.22,7.12,4.69,3.8,2.22,1.19,0.67,1.34
1837,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1838,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1839,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1840,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1841,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1842,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1843,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1844,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1845,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1846,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1847,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1848,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1849,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1850,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1851,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1852,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1853,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1854,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1855,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1856,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1857,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1858,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1859,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1860,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1861,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1831,0.04,0.19,2.18,7.42,15.17,20.37,20.67,18.21,14.2,9.48,7.18,4.61,3.72,2.2,1.14,0.64,1.28
1832,0.04,0.19,2.18,7.42,15.17,20.37,20.67,18.21,14.2,9.48,7.18,4.61,3.72,2.2,1.14,0.64,1.28
1833,0.04,0.16,2.32,7.51,15.32,20.27,20.84,18.11,13.89,9.2,7.11,4.69,3.79,2.23,1.19,0.67,1.35
1834,0.04,0.16,2.32,7.51,15.32,20.27,20.84,18.11,13.89,9.2,7.11,4.69,3.79,2.23,1.19,0.67,1.35
1835,0.04,0.15,2.24,7.57,15.29,20.48,20.53,17.72,13.99,9.31,7.06,4.6,3.71,2.24,1.19,0.67,1.34
1836,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
1828,0.03,0.16,2.22,7.13,14.66,20.5,20.43,18.04,14.0,9.47,6.93,4.16,3.4,2.07,1.18,0.56,0.95
1829,0.03,0.16,2.2,7.2,14.4,20.21,20.3,17.68,13.77,9.23,6.83,4.06,3.29,2.18,1.22,0.59,1.01
1830,0.03,0.16,2.22,7.13,14.66,20.5,20.43,18.04,14.0,9.47,6.93,4.16,3.4,2.07,1.18,0.56,0.95
1825,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
1826,0.02,0.14,2.24,7.45,15.37,20.59,20.46,17.27,13.89,9.08,6.99,4.48,3.74,2.31,1.25,0.55,1.32
1827,0.04,0.15,2.24,7.48,15.14,20.21,20.62,18.33,14.17,9.46,7.24,4.7,3.84,2.28,1.2,0.67,1.34
1877,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
1878,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
1874,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
1875,0.27,0.34,2.07,9.11,15.43,20.42,22.11,20.27,13.25,7.16,5.15,3.34,1.95,1.03,0.51,0.28,0.78
1876,0.27,0.33,2.07,9.07,15.39,20.8,21.99,20.07,13.32,7.37,5.46,3.59,2.12,1.14,0.56,0.35,0.93
1873,0.06,0.17,1.93,9.21,14.85,20.48,22.15,20.15,13.52,8.12,5.77,3.56,2.25,1.33,0.63,0.33,1.14
1869,0.05,0.16,2.23,8.4,15.24,18.47,18.17,16.13,11.91,6.45,4.69,3.44,1.86,1.22,0.58,0.32,2.14
1870,0.05,0.15,2.21,8.34,15.06,18.58,18.21,16.13,12.09,6.68,4.71,3.74,1.89,1.24,0.58,0.33,2.13
1871,0.05,0.16,2.21,8.55,15.22,17.96,18.18,16.04,12.11,6.74,4.8,3.57,1.98,1.36,0.63,0.3,2.17
1872,0.05,0.16,2.21,8.55,15.22,17.96,18.18,16.04,12.11,6.74,4.8,3.57,1.98,1.36,0.63,0.3,2.17
1862,0.05,0.16,2.14,8.76,14.81,19.26,19.26,16.79,13.04,7.66,5.12,3.76,1.76,1.28,0.61,0.25,1.91
1863,0.05,0.16,2.14,8.76,14.81,19.26,19.26,16.79,13.04,7.66,5.12,3.76,1.76,1.28,0.61,0.25,1.91
1864,0.05,0.16,1.9,8.2,13.99,18.49,18.69,16.4,12.76,7.6,5.28,3.86,2.06,1.47,0.66,0.32,2.29
1865,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
1866,0.05,0.16,1.9,8.2,13.99,18.49,18.69,16.4,12.76,7.6,5.28,3.86,2.06,1.47,0.66,0.32,2.29
1867,0.05,0.16,2.16,8.61,14.74,19.35,19.3,17.21,13.12,7.79,5.49,4.07,2.19,1.49,0.7,0.38,2.41
1868,0.05,0.16,2.13,8.76,15.31,19.38,19.28,16.98,13.39,7.79,5.34,3.93,2.08,1.47,0.62,0.36,2.14
1888,0.23,0.29,2.35,7.95,16.24,20.67,20.27,18.57,12.73,8.26,5.54,3.97,2.11,1.12,0.62,0.44,0.86
1885,0.22,0.26,2.5,7.3,15.78,20.51,19.68,16.72,13.64,8.08,5.63,3.84,2.18,1.47,0.71,0.49,0.93
1886,0.22,0.26,2.49,7.29,15.51,20.33,19.57,16.66,13.1,8.0,5.48,3.83,2.17,1.44,0.71,0.49,0.95
1887,0.22,0.26,2.49,7.29,15.51,20.33,19.57,16.66,13.1,8.0,5.48,3.83,2.17,1.44,0.71,0.49,0.95
1883,0.29,0.38,2.54,7.39,15.55,19.75,19.51,16.31,13.21,7.91,5.57,3.83,2.19,1.48,0.73,0.49,1.01
1884,0.29,0.38,2.51,7.39,15.72,20.04,19.73,16.53,13.36,8.05,5.53,3.82,2.19,1.5,0.75,0.51,1.04
1879,0.29,0.38,2.55,7.45,15.7,20.09,19.46,16.5,13.17,7.94,5.56,3.83,2.17,1.49,0.74,0.49,0.97
1880,0.24,0.26,2.43,7.2,15.48,20.13,20.1,16.9,13.98,8.39,5.9,4.21,2.47,1.58,0.9,0.55,1.27
1881,0.29,0.38,2.49,7.39,15.7,20.1,19.75,16.57,13.42,8.08,5.67,3.82,2.25,1.45,0.73,0.49,0.97
1882,0.29,0.38,2.53,7.62,15.94,20.42,19.61,16.64,13.34,8.09,5.55,3.86,2.17,1.47,0.75,0.53,1.0
1904,0.03,0.14,2.15,6.72,14.09,19.98,20.49,18.16,14.39,9.75,7.52,4.5,3.69,2.44,1.46,0.68,1.04
1900,0.22,0.26,2.47,7.3,15.69,20.46,19.92,16.97,13.49,8.12,5.7,3.88,2.23,1.46,0.72,0.53,0.98
1901,0.29,0.38,2.53,7.42,15.82,20.25,19.82,16.58,13.2,8.09,5.58,3.82,2.18,1.47,0.75,0.51,1.0
1902,0.22,0.26,2.5,7.2,15.74,20.42,19.74,16.77,13.74,8.05,5.73,3.86,2.22,1.52,0.76,0.55,0.98
1903,0.22,0.26,2.5,7.2,15.74,20.42,19.74,16.77,13.74,8.05,5.73,3.86,2.22,1.52,0.76,0.55,0.98
1899,0.02,0.15,2.17,7.46,15.21,20.14,20.63,17.49,14.0,9.22,6.9,4.5,3.67,2.15,1.01,0.54,1.2
1896,0.03,0.14,2.16,7.04,14.76,19.63,19.85,17.65,13.79,8.51,6.71,4.01,3.09,1.89,1.1,0.54,0.89
1897,0.03,0.14,2.21,6.96,14.76,19.77,19.71,17.35,13.39,8.31,6.33,3.81,2.95,1.87,1.1,0.54,0.9
1898,0.03,0.13,2.21,7.21,15.05,19.97,20.09,17.98,14.1,8.67,6.82,4.09,3.12,1.9,1.1,0.55,0.9
1889,0.04,0.17,2.3,7.17,15.01,19.88,20.37,17.97,13.74,8.95,6.98,4.12,3.25,2.03,1.2,0.58,1.09
1890,0.03,0.14,2.11,7.13,14.16,19.68,19.75,17.83,13.78,9.12,7.07,4.0,3.31,1.95,1.21,0.57,0.94
1891,0.03,0.14,2.15,6.72,14.09,19.98,20.49,18.16,14.39,9.75,7.52,4.5,3.69,2.44,1.46,0.68,1.04
1892,0.03,0.14,2.17,7.17,14.51,19.97,20.46,17.78,14.21,9.46,7.24,4.22,3.32,2.29,1.3,0.6,1.04
1893,0.03,0.16,2.26,7.36,14.6,19.76,19.93,17.66,13.91,9.08,7.16,4.19,3.29,2.21,1.3,0.61,1.03
1894,0.03,0.14,2.21,7.09,14.31,19.68,19.99,17.75,13.98,9.02,6.9,4.23,3.42,2.21,1.38,0.67,0.97
1895,0.04,0.17,2.3,7.17,15.01,19.88,20.37,17.97,13.74,8.95,6.98,4.12,3.25,2.03,1.2,0.58,1.09
1914,0.22,0.28,2.59,7.63,16.13,20.59,19.69,17.12,13.44,8.17,5.65,4.18,2.56,1.57,0.86,0.55,0.89
1913,0.02,0.15,2.24,7.48,15.4,20.55,20.59,17.46,13.77,9.2,6.83,4.38,3.57,2.22,1.06,0.55,1.37
1908,0.52,0.18,2.19,7.23,14.62,19.74,19.99,18.14,14.13,8.83,6.96,4.05,3.08,1.87,1.1,0.6,0.9
1909,0.52,0.19,2.15,7.17,14.74,19.82,19.96,17.96,14.02,8.76,6.85,4.16,3.15,1.94,1.14,0.55,0.89
1910,0.03,0.14,2.2,7.08,14.74,19.64,19.89,17.83,14.11,8.8,6.75,4.12,3.12,1.91,1.14,0.55,0.9
1911,0.52,0.18,2.19,7.23,14.62,19.74,19.99,18.14,14.13,8.83,6.96,4.05,3.08,1.87,1.1,0.6,0.9
1912,0.52,0.19,2.15,7.17,14.74,19.82,19.96,17.96,14.02,8.76,6.85,4.16,3.15,1.94,1.14,0.55,0.89
1905,0.03,0.17,2.24,6.97,14.23,20.1,19.8,17.64,13.76,9.0,6.81,4.08,3.31,1.98,1.3,0.61,0.95
1906,0.03,0.16,2.23,7.18,14.47,20.02,20.35,17.97,14.16,9.42,7.18,4.28,3.44,2.19,1.31,0.6,1.02
1907,0.04,0.17,2.28,7.18,14.85,20.06,20.4,18.04,13.82,9.08,6.94,4.07,3.24,1.99,1.2,0.57,1.08
